BusinessEntityID,PasswordSalt,rowguid,ModifiedDat,PasswordHash
12104,oG5K6eI=,{F9E8A648-7E76-4CEE-8C43-76025C4C67E1},06-12-07 0:00,88856
12105,520J6sU=,{03BB7F71-04FD-4819-8224-DC20F5279529},10-04-06 0:00,182062
12106,a3x3H/E=,{CD509CE9-D812-4784-B65A-8981B8C07DA4},08-03-08 0:00,116995
12107,tc4/tbE=,{435F8B1A-4C49-460A-BD12-79DC116B25F2},04-12-07 0:00,111075
12108,/oF/8LA=,{198E9E61-15A7-475E-8371-9D8116A8B5FC},22-04-08 0:00,189008
12109,KvdkH3o=,{E5662E70-AD7D-42F2-A57B-2C024001E39D},10-05-08 0:00,97527
12110,6Vs2yvI=,{3B6CE3F2-34A4-4107-B4C3-9D68A91A574F},03-12-06 0:00,198817
12111,nSTNli8=,{A0187F96-5BDA-46CA-B391-F2F4E7A77C04},10-06-08 0:00,143967
12112,yzWaq68=,{AB26C338-EA1B-4DFA-BB2E-B376B0E420CA},08-11-05 0:00,146403
12113,noeiD4A=,{2DC6FB35-C86E-4794-BC92-9BE57FED1AF0},11-02-06 0:00,57941
12114,AbEJxao=,{355C2A19-63AC-4F36-AD12-A3E521135FFE},27-07-06 0:00,58693
12115,iFy+/e8=,{77DC5AC6-22CF-4ED3-B437-534B438F5CFA},01-06-07 0:00,142360
12116,ZF8X0B8=,{67CC267D-D9FA-49EA-9E66-3ED7E45AEC34},24-08-05 0:00,31191
12117,0gDxxvg=,{775FB5B8-57DF-412C-B9FD-BB623DEB3280},05-03-08 0:00,88035
12118,u1QSNOo=,{C3C0C398-198A-4756-9176-D97B9A30F8DB},28-04-08 0:00,158586
12119,mFgboHs=,{0C62CCE7-647D-40FD-9FBD-1CC0EBFB3D8F},21-05-06 0:00,67161
12120,N4c2Cyo=,{39F05A12-E06E-4A41-B2AF-923C75FFE5F7},30-10-07 0:00,107342
12121,gP3rhE4=,{D0941AF0-3849-4747-B201-53ED8061301C},08-05-08 0:00,123596
12122,oTi2HGs=,{F29706DA-66DA-4DA5-9BB8-69C7E2E77C66},21-01-08 0:00,179850
12123,6veqKA0=,{F2DDCF0D-91E6-4AF8-A078-66C850994EC9},27-03-08 0:00,151275
12124,7kKmbhI=,{149A0955-BA8C-419C-94C4-5E5A9F9ECE62},01-09-07 0:00,130977
12125,K0VbbQQ=,{090916CD-DC37-426F-8E96-20FAB8D4C11F},02-12-07 0:00,8285
12126,BWijx2Y=,{9D524190-F4F2-40C9-9715-A4238E9864A2},09-06-08 0:00,104683
12127,1xCtP9k=,{8F4F3AA1-6BCB-4AE1-9DDE-3DE8628A83AF},06-07-07 0:00,199416
12128,STBd5ec=,{AC2C88C4-DCFE-4682-8DD8-9AABEA727CE7},28-12-06 0:00,39951
12129,v3jZN68=,{8ADE8759-E967-4266-AC5E-0E9CA3ECBB12},31-05-08 0:00,80040
12130,UPNMN4c=,{5F0869DB-A7B5-419C-83CC-06F3CC822A73},06-09-06 0:00,107025
12131,Zj3twWg=,{5E5211F6-9850-42BF-9819-1C610A13616B},13-12-07 0:00,171245
12132,eINZgfw=,{FA14C93D-3B64-46B9-8EB5-8E4D245CD483},10-06-08 0:00,175167
12133,d+lSMzU=,{A50BB613-0ABF-4DC3-B5B2-436C3F3D86B2},07-03-08 0:00,149535
12134,aYzWLtc=,{4381F30B-60D7-4109-B882-1397E5771EF7},11-10-07 0:00,158184
12135,YwY/Zdg=,{CBC84342-555F-46C1-8A9E-7F567A1D658B},06-09-05 0:00,127633
12136,nlZBa+o=,{FFFA3B29-C39D-4053-A581-F72B4DFC50C7},07-04-08 0:00,20206
12137,PVRzp94=,{22A16EB7-4DDC-4B16-99FF-56BDEF2AE263},12-04-08 0:00,13021
12138,BWPFKPQ=,{370B1909-C87D-47DE-9957-2BC56338571F},06-09-07 0:00,108735
12139,3eiwwno=,{0A50F82D-F750-4909-87E7-468DF24DBACD},24-03-08 0:00,97020
12140,RX376S8=,{0BF19C0A-62F1-4887-A106-041E5CFC32FD},21-01-08 0:00,15984
12141,hUC8Luo=,{C66BE970-7BB5-4C5A-8629-5082C46F1BF7},06-01-06 0:00,167705
12142,eu8lvOE=,{32FC0A7D-1DA7-4436-9603-14CC39E7B730},16-12-06 0:00,6057
12143,wQieHWQ=,{BA82BF96-D08F-46D6-8793-3C336AD4B539},13-01-08 0:00,119781
12144,ANVI0tM=,{C0334935-640E-4607-B60A-D8755A2CDB22},01-04-07 0:00,108842
12145,CwImukQ=,{FFD465E7-35AE-482E-8389-44B9F04F70E6},20-05-06 0:00,90913
12146,90ajico=,{3C0D3B65-8377-490E-B87E-5E145EB7BAD1},06-01-06 0:00,18138
12147,CtMxvPU=,{2DA75D2A-FBA3-4CC3-B058-7D49B63B9141},19-02-08 0:00,175788
12148,Sv02FT0=,{FC16B99A-DA76-4175-9FB0-91289807EF25},02-07-08 0:00,46843
12149,4PGbVnc=,{047D83F1-E0E5-4ACA-AD6E-C799824B291B},21-01-07 0:00,190550
12150,soHTiqU=,{8DE92A77-AFFE-4568-AF74-13A6ABF5B78B},02-10-07 0:00,76477
12151,5dMQdaE=,{D05953B9-CDEA-4A20-BE66-07BB293056A3},07-08-07 0:00,151112
12152,oa+Ia6o=,{DDD35490-A486-4D30-B748-45B523A1C6A5},19-06-07 0:00,153629
12153,rcZWTXY=,{F299EEEC-AA4B-40EB-BA29-FF68B9B64DF8},11-07-08 0:00,109587
12154,rSfof3g=,{D6F0CE12-3560-4B77-A09D-19BA33F334C3},24-08-07 0:00,192878
12155,5uuxCyY=,{A1A0EE0A-37DB-4231-96CD-6F93B4131034},01-04-06 0:00,166281
12156,PRdUZcY=,{5F1F76FE-0537-486B-9688-CCB35FB01D1D},16-03-08 0:00,195209
12157,Gw5Zekw=,{4A9A6363-C921-4FA6-ABCA-DAC738ACC15F},01-03-08 0:00,182899
12158,Jc9F1Kk=,{BF975CB1-35AA-4284-9738-A0743A25B57D},10-04-08 0:00,83616
12159,lXt+/xw=,{078E5CC9-17A1-4A90-A00D-C88772407B8F},26-04-08 0:00,172129
12160,dWCN+LM=,{69C34763-95D9-4181-A66E-C67837176882},20-04-06 0:00,113458
12161,qoeZKoI=,{2619DDEB-D073-4607-92F7-60360D0125CB},17-05-06 0:00,149174
12162,zd3Hyv4=,{9F0F6E88-01D9-45FE-AF82-03CF8169DAD8},11-06-08 0:00,41058
12163,n0shjT0=,{1E83D96B-4F4C-4560-B5AC-ADC18C47E10E},28-02-08 0:00,4785
12164,c0h59Zc=,{8B449D9D-FABA-4412-8CFD-BE20B5FF99FD},13-03-08 0:00,163351
12165,QJzAOZA=,{EE35D5A7-BACC-4F93-B00C-EBA9C5671E32},09-05-08 0:00,15892
12166,4RWBcxc=,{38EF5763-B685-4BC7-A789-729689241E90},28-03-06 0:00,173753
12167,b/U+swo=,{CB29BF2C-3A84-4B2E-B0C0-E3227516C4D0},14-08-06 0:00,145309
12168,QZ3PgN4=,{584231FA-0EF1-42BF-BDEB-BFD0F196CFA5},17-07-08 0:00,34573
12169,+tkPkic=,{8304EB77-AD38-4C7F-B882-1811EE5DA5D5},15-11-07 0:00,124549
12170,ZdIS4/I=,{3E2C17A9-6EF9-4F32-89F3-1E8025552B1D},13-12-07 0:00,123523
12171,7QjPH7Y=,{0F0143F8-A1E7-4334-A09B-599FED8FC400},21-05-08 0:00,110446
12172,o+hYQDE=,{397BA278-72B0-4CEF-B393-024C6E65DC7B},01-07-07 0:00,191294
12173,j2WksSM=,{4C5D0D69-9822-4F5C-A0F2-19B51E8884C1},11-10-07 0:00,179832
12174,IT38Uf8=,{9523BD1E-47EE-4E2C-92BB-200D711DEB2E},19-10-05 0:00,49504
12175,9reO0Qw=,{049FCD91-DEBA-422D-AFF4-DA2EFAAE9390},26-10-07 0:00,139242
12176,BbHLiVQ=,{E05C2DB5-9163-4509-92A2-7E573FA776F8},13-01-08 0:00,152118
12177,0hCPOU0=,{EE5013E9-5641-4E70-879E-DE4F69059198},30-06-08 0:00,180731
12178,Foi/p04=,{2F2E7ADC-546E-4FAB-96F4-CBE3BF9C25F5},25-05-08 0:00,8143
12179,U/514sY=,{D5D8619A-8F6C-46E9-AAFC-C759A16C4EBF},07-06-08 0:00,65664
12180,kUftQQY=,{39EA4A69-5803-4A1E-96C8-90A88E893B81},25-01-07 0:00,63901
12181,VjB8aJk=,{67CDF80E-DF85-4051-B1A0-065D51BDD74E},01-03-08 0:00,68698
12182,3moNupI=,{6B47A850-4AC5-4067-B067-0F5306760400},06-07-08 0:00,104467
12183,ErheZbA=,{A27E5EA3-3890-4F49-81BD-F86C61E34ABF},25-02-08 0:00,112973
12184,DTwOS0o=,{2AB6A956-4B60-4E31-BCF2-8927D6ACC17D},21-10-07 0:00,171486
12185,9W/dS44=,{2E668D69-EA6F-4E86-A2E7-4F34CF15E65F},22-12-06 0:00,120811
12186,cNrRLKw=,{6AA961FE-03F4-4A89-A35C-493A31FEFE23},12-02-08 0:00,140462
12187,QRuKHmQ=,{4864E84B-262D-42DA-BF01-BD1A3AA1C810},03-02-08 0:00,159812
12188,m8zxNog=,{89C0125C-E742-41F4-ABA0-60B430C0386D},25-05-08 0:00,10971
12189,lVSlMMw=,{92272E53-8867-4335-BC99-1623C4B8F147},19-06-08 0:00,116578
12190,rxMRAYI=,{104E3498-5811-4D3F-AC64-8DA46DF80276},28-10-07 0:00,45769
12191,EipFbDA=,{BD311157-3809-4F34-8538-D80971A8916A},29-02-08 0:00,156400
12192,vcTaXBo=,{CEDC7AFC-0258-4468-A79C-A7D74322FCA8},10-05-07 0:00,45137
12193,gtkHaJE=,{E9E87EEE-4A00-4A80-903B-152B608CE482},05-10-07 0:00,127126
12194,iDMam4A=,{1340EA4A-76FD-4CF3-81C5-EBE24521265A},26-04-08 0:00,11811
12195,RQFGCGU=,{9E38A884-9CAC-4D8A-AEF2-E8995D0FE387},14-03-06 0:00,54397
12196,HQk5NN8=,{7F520BDA-193C-4E6D-9945-99A209120081},03-02-08 0:00,14416
12197,JsILkBE=,{46EE87FF-AC1A-4CCB-8F5A-1BBC1A426980},11-12-07 0:00,163347
12198,kbmMjao=,{786C36ED-DE8E-4B7C-AF97-A8C11AC71503},10-05-08 0:00,126882
12199,NhcW+9A=,{230863D9-84D6-404C-AD25-7D2D01CA508E},04-05-06 0:00,94383
12200,rJtZO/o=,{BF6266DD-DFC8-4CCC-8ACC-70B5C13E0D26},30-03-08 0:00,63733
12201,tOnTD4M=,{5BC2467B-4B2B-43D7-A74C-AEC59EA6D6E6},02-06-08 0:00,62446
12202,AJaL9Kk=,{DDC8F71F-565B-443E-A8EE-0D9E2DBA8953},18-05-08 0:00,81771
12203,hSPKF/E=,{0AE6DAA9-CDE3-40A5-A8CB-93203ECD34B0},01-03-08 0:00,99763
12204,3YSvZuo=,{32D110C9-F087-4DB9-81EA-BD6A5F40EA4A},29-12-07 0:00,154073
12205,VQBv4p4=,{01BA7DC2-AE3F-45CF-89D0-473CF289AE29},04-01-06 0:00,94432
12206,6MiMo1U=,{31545A4D-CC69-4A98-83DF-BBDF919A5A84},09-08-07 0:00,120381
12207,W0zDMk4=,{AE74A35E-BC73-441A-B0B1-A1FF727774A1},27-07-05 0:00,182914
12208,qcE9ReY=,{CC9883D2-6E78-4434-ACEF-ED3B1867A22D},18-11-07 0:00,184219
12209,1d8ix1M=,{B016052E-FB58-41E6-B119-6AE26005349C},03-07-08 0:00,12296
12210,DUpPlpk=,{A39A5B4B-CC34-4C57-B44A-04BBF1CADDC0},08-12-07 0:00,177895
12211,wwEw1hw=,{A434CD0A-0A72-4D3F-868D-D2EA31633DDE},02-05-08 0:00,28560
12212,DGvv1sE=,{EAFC7884-EEAC-412A-B5CE-27AFC2DD62A0},13-09-06 0:00,115518
12213,9hsc3aI=,{B8F0E603-467A-45A9-B359-2D4A172CBBFA},21-03-08 0:00,188796
12214,SUSquqE=,{E5E31980-22A5-4088-A6A0-146FDDD58AF4},30-01-08 0:00,111026
12215,Guh8lHY=,{BD6158FD-B137-483A-B78A-628A0181D914},04-09-07 0:00,122836
12216,9l8VVjQ=,{79900B91-C137-4796-A5E1-F9439CF31805},07-03-08 0:00,78496
12217,nLAVyZg=,{050B6ED0-4A10-40C8-94E4-F641E068F366},06-03-06 0:00,57883
12218,dZxbMIs=,{0299F2FF-AEFD-418E-A029-61F481E77F33},25-11-07 0:00,176221
12219,B/NPPI4=,{59CF5EC8-FD9C-4267-A776-48ADA4A9DE96},08-06-08 0:00,33428
12220,SwEC1jo=,{993E30C7-F742-4B4D-B398-FAFCB6B17CAE},29-05-08 0:00,192021
12221,DgLvbYo=,{C0D0D99B-B931-4A0E-BA36-C6B38816649C},30-04-08 0:00,163223
12222,VqUvDuo=,{8D4A0E08-9074-45C9-A5C6-4AD59E7FCB96},05-08-05 0:00,151548
12223,BbXvhls=,{4E14B65B-BE2D-4142-B9A2-B2A4B4E19177},22-01-08 0:00,120983
12224,gXrqXSo=,{BA2644AC-DAD1-42DA-9643-4B82BE382A5B},08-09-07 0:00,181756
12225,uNI08Ss=,{B0E8FDA9-632E-4D74-A27A-2E992C00A994},22-10-07 0:00,172062
12226,KMl+Pmo=,{0E54CC40-AFCC-42D8-A85E-1EF91C30993B},05-06-08 0:00,34806
12227,V9GrZiY=,{1E5F47A1-983B-4A07-A2D1-14621E65992C},07-04-08 0:00,21469
12228,aSgPkpQ=,{392AD88D-9E6D-48B9-AFE5-9257F375961F},03-06-08 0:00,65292
12229,px9lsLk=,{EFEA7FB4-660F-46BC-8257-41A17F1946F5},15-02-07 0:00,96635
12230,BWX4RQ4=,{B3DD314C-01B5-4B44-8E85-40F846CF1977},21-09-05 0:00,157417
12231,D8Bn6po=,{363EDFA8-29A4-43B1-A395-E12F68A8DE44},14-03-08 0:00,82623
12232,xP7jvh4=,{48CCD62B-6BB1-48B8-8A18-3AB75E77549F},05-08-07 0:00,173163
12233,QvFtqVU=,{F74741BF-5882-48FB-AA42-E7D46D8547A5},04-08-07 0:00,171271
12234,vlDY3OU=,{0EE9943A-CE4A-4A86-8283-D2FC212C115F},21-03-08 0:00,187034
12235,VfL4KmY=,{8FD328BA-E07C-4A3B-8994-9D4ABFDCE0B8},18-09-06 0:00,106157
12236,adY0bJc=,{083633E4-68A7-4AAA-823E-27B335CCFDD0},20-09-07 0:00,72815
12237,bOMlIZo=,{6284D9B6-0722-416F-B3B3-FCC2C75DC0AB},10-01-06 0:00,128942
12238,qRu38Ig=,{27030288-7CE4-4435-A798-CBB1B3DC7BC9},14-02-08 0:00,147825
12239,8DSJr3s=,{6FA9943C-0CEE-4994-9335-BCA5A4E3D2A9},11-09-07 0:00,21895
12240,65VBOrE=,{263C18D0-30F6-45A9-A1BC-1F261A3E963B},13-12-06 0:00,78208
12241,jpNeZX0=,{8DED02D2-2032-4CF0-883C-61F7618DB630},01-05-08 0:00,77004
12242,gFLZSLU=,{A0FA2473-ED18-4A00-92A4-10F8BF070C81},28-04-08 0:00,130741
12243,z7JnJSg=,{AC9B2448-59EA-48EC-977B-1705CDA1C6E5},11-07-07 0:00,87716
12244,M5Ayi/8=,{D51513FC-E325-4C67-BDFE-03CA9D7744C7},20-04-06 0:00,115012
12245,A8CTKmk=,{CDA7F264-C80E-4CF5-96B8-1541DCE565EB},19-02-08 0:00,156613
12246,W0TcfPQ=,{080AD5B2-1C6E-44E1-A123-22ACBD6DF164},30-10-07 0:00,174182
12247,tnKEWT4=,{AAA80E8D-CB5C-42B4-8FD7-88A530FD6A01},24-10-06 0:00,29892
12248,dBiWbwk=,{A7B3C421-68E4-4300-A23E-89F565C879C5},30-11-06 0:00,72924
12249,MUUJdJs=,{968F7E3E-5617-464E-96F1-DD1005B84E63},07-01-07 0:00,3853
12250,syp/fsQ=,{D5CF04F7-B7CE-4FDC-80C3-8ACEE0DC94DC},31-12-06 0:00,15612
12251,gvCpq/M=,{D3795165-FF37-4E56-9D9F-02183768B311},08-03-08 0:00,23179
12252,od9lF/I=,{308238F9-5E71-42F1-9544-259E6011220F},10-03-08 0:00,71304
12253,LlnbTZA=,{201546C9-0777-4CC9-8EB8-7453AC0FC3FD},23-08-07 0:00,40986
12254,DyhkHgI=,{BAEFFCE5-AEC2-43C9-9D24-E21D550DB334},12-12-07 0:00,87060
12255,6jDpiKQ=,{2BF315FA-20B3-4E42-918F-7459B45C33BE},15-11-07 0:00,117919
12256,YyFI+78=,{11FD00DE-0393-4098-AB99-A28FBFE170B9},16-06-07 0:00,22309
12257,5c6KLQE=,{71DD34C4-57FC-4403-954E-EE8F45B6EF63},10-08-07 0:00,173397
12258,g2ncZgA=,{D90EC5F1-B88F-4D93-B66F-34C9CB7AA0C2},14-08-07 0:00,180161
12259,TrQoO4E=,{8C777C71-7E97-4272-A0C0-C11ECEC7E0F3},27-06-07 0:00,106275
12260,wxgmWCc=,{157DCCD9-3AB9-455E-A8DD-ED6B273B23F7},17-08-06 0:00,178909
12261,hxffgaY=,{343DC97F-79DA-4452-B297-180F4180779D},28-02-08 0:00,134879
12262,xiCsSfo=,{2DCD2667-836F-464C-B0AB-6D84F4D6B12D},05-06-08 0:00,1426
12263,4FDbjeI=,{DA27D60A-3F29-4421-B960-92C329FAC171},17-12-07 0:00,847
12264,6xgE06g=,{59299237-2955-4136-8166-F48F9BCA599C},29-06-07 0:00,197726
12265,WZ8j/AU=,{3BC6864D-4D40-4BBE-B483-8753254C4D98},11-09-07 0:00,136697
12266,UUz0BVk=,{4FBE0FA1-0DE4-4E5B-8FE4-2A9068B9F7FA},08-02-08 0:00,175983
12267,B374REg=,{EBB6266C-7CDC-43B7-AFA9-B11EAC796BC6},20-09-07 0:00,67513
12268,GG1ZViA=,{3A3550E0-1DCF-4984-844E-C54FA999E226},31-01-08 0:00,63629
12269,JZW6V4o=,{40B4B453-00A9-4A04-BA6C-AF03AD79ABDE},22-07-08 0:00,142696
12270,6tQ6HvI=,{E2E2E7AF-C60B-4152-8E71-926767072785},01-06-08 0:00,66565
12271,6pgLVOQ=,{F1C88DDD-C8D4-4D8D-93E3-A127AC3DAEA0},24-08-06 0:00,53541
12272,u3+14K0=,{888D328C-9A49-432E-9C5F-92E3E76AE224},07-07-08 0:00,145421
12273,TSq/pqI=,{3359105A-F085-4FDE-B51A-13B9FEE2F23A},26-04-08 0:00,71395
12274,RjS1b3I=,{3A4F221D-25BB-40C5-9120-E798677920CB},06-02-08 0:00,51461
12275,sie9YOo=,{504E7B9E-37E8-4686-9E85-D3BEC21C5EBB},20-01-08 0:00,85492
12276,Pa3SXcA=,{FD71B957-BB93-4E8D-99AB-570F552752A3},02-09-07 0:00,183617
12277,jTS+y3A=,{DFA39420-5FF7-466B-BF9B-B7D69F625508},21-09-07 0:00,121416
12278,nquxz6A=,{80E09C8B-BB01-446A-9F52-B8D8A60C4346},29-05-08 0:00,161423
12279,HqWr8ss=,{1935A229-F214-4E8A-985B-E3A951995547},01-01-08 0:00,74917
12280,rFhj8zo=,{C31C7872-3710-4E83-B387-21E9C8A71242},26-08-06 0:00,104376
12281,J5zd8xk=,{1608311C-9DA8-4FAE-8F8D-E7C2D21FADAC},10-12-07 0:00,140335
12282,oXkh8KE=,{A71A54B8-47EE-4FAD-A19E-A34A00B6ADE0},12-06-08 0:00,127229
12283,9qLTN4s=,{9CBF9A4B-3944-4347-8B7C-CBAA27DB9D44},28-06-07 0:00,99482
12284,qJx2vrk=,{6B3B5A93-3232-4E7D-99A9-5ED2AD33500E},27-09-07 0:00,140980
12285,QfNr0IU=,{D9DC8123-1586-4ED4-8E3F-90EF68037267},09-05-08 0:00,197486
12286,7H40j8s=,{367A3769-AB28-4F5C-853C-976F67B15AAB},25-08-07 0:00,85166
12287,rQGfJP8=,{643DB149-A1D9-45D5-ACCF-CC817A71EA4F},29-11-07 0:00,102253
12288,BrASk44=,{70B431CB-6293-4362-9566-E42250578F7B},03-02-08 0:00,9009
12289,xfiyr1g=,{9EDC3E5D-BD23-4CBF-9ACB-059D0E35F2E4},08-04-08 0:00,185782
12290,lNEaCFQ=,{07B619C5-3EE6-4266-8267-09E637A65CCD},20-04-06 0:00,67476
12291,TUzYGas=,{61C6C617-96D9-47FC-9175-CE1C294C84B4},29-12-07 0:00,32537
12292,dyYXLhQ=,{1C9FE883-C41C-4EBA-86CF-E98D85ADA595},10-12-06 0:00,21760
12293,eozoFQE=,{6506822D-FBDC-4EDE-B8D0-E4483B913346},31-05-07 0:00,89495
12294,ghYfooE=,{62428AAA-77DA-40AB-9F81-BD4AB474BE5C},19-12-07 0:00,188771
12295,Gt5lUbQ=,{C7BC04DF-DA49-4C44-8ACD-41FF61AE64BE},21-03-06 0:00,163210
12296,4vIsT7E=,{84B27CF6-119F-4027-A2B5-51C981D748FD},13-03-08 0:00,9043
12297,x19TTrE=,{4507AB83-8AA0-4845-81D9-38D64FA46105},16-06-06 0:00,69917
12298,K+ufUr0=,{FF935491-7F09-4EBA-96CD-84B728672BE8},13-11-05 0:00,70918
12299,+0rlTMU=,{17E73869-01B0-4175-BC06-BC606CCACB14},08-09-07 0:00,180710
12300,RXcEn+A=,{4E37A0E3-85E2-4588-BF06-0BB040A285F7},16-11-07 0:00,97380
12301,KS/oiNc=,{91D2848E-FA60-4EF7-B9F3-4720B0901282},14-08-07 0:00,148094
12302,NCOYawI=,{460E94A4-CC55-4B25-812B-B811E18F42C3},26-05-08 0:00,169715
12303,0BSnL/Q=,{38D74334-BF7C-4BCC-AF4C-E9ED355B5B6C},13-08-06 0:00,128048
12304,Wu8b1+8=,{FE21A47B-8D37-488F-9821-3151FBDC9CF2},14-12-06 0:00,102219
12305,T1DmJsQ=,{D190AFB8-B1FD-4FB6-B712-8C57AC2D8E90},26-03-08 0:00,85419
12306,pHHQTtg=,{89B95256-0E43-49AB-8D48-C19D77C3AD91},14-08-06 0:00,190109
12307,/4FShUs=,{BF67C085-0A12-44AC-9D22-2377044E65F5},26-09-07 0:00,160156
12308,PB6uE0c=,{AC869A33-346E-4679-AA8C-FD324BED45AB},11-05-08 0:00,107683
12309,mRaD0uc=,{AF216F35-94A9-420B-8EE7-66778486317D},18-01-08 0:00,185526
12310,f+MfLj0=,{5CABACEA-7A52-4E82-B7FB-7AC2D43277AD},20-09-07 0:00,157431
12311,G7R3+XU=,{770570F8-800C-471E-B341-4D850A0F6977},30-12-07 0:00,16795
12312,9hfFl0U=,{404A6D83-4546-49A8-B563-D07A1DB727F2},08-04-07 0:00,132390
12313,KOUrIZA=,{571A4A51-C50E-41A1-B432-57B0000CC54C},05-10-07 0:00,105608
12314,2DBMYSU=,{DF0627BE-6B6D-4F68-9753-37B61C72730E},18-06-08 0:00,55463
12315,fmhlDzQ=,{BDC93ADD-0109-47DB-9FF1-AB911C6C48A8},03-04-08 0:00,14909
12316,0vEH5bA=,{5576CB7D-9412-42E0-B0DF-4F1BF520A3ED},15-05-08 0:00,173833
12317,/SrdjhA=,{E5F9C642-477B-4DE7-8801-F1A09115DD63},04-06-06 0:00,197137
12318,quPbRkQ=,{F1F5114E-6D09-49A4-BFEB-83913F4F2FE0},17-05-08 0:00,100001
12319,3zj6LEs=,{9F90E061-1CB1-4DDC-8D80-1CA2BAB5CB9E},13-11-07 0:00,173299
12320,DhosnJE=,{C4F4DCF8-5538-4DC9-BE98-7C0118C78874},14-07-08 0:00,25243
12321,BU+Dwjg=,{118E17CE-AC6F-413A-9EA9-FD629AF1331B},06-09-07 0:00,153690
12322,ipokXsE=,{4CF55441-C0AC-4C68-9B04-74A7D5FBC278},20-02-08 0:00,137601
12323,FHRKV/8=,{73E78D23-710B-462C-A915-21A699DFB0D5},13-02-08 0:00,45522
12324,nWpRxek=,{1FB67147-E88C-4EBB-8D27-A59518CE5CB9},30-04-07 0:00,71492
12325,5097jNk=,{A7714369-3129-49A9-9CCE-AF4172DECB94},05-04-08 0:00,196792
12326,e175M1o=,{C8F05F3F-0E8E-4690-A1FC-DA9F1463A79E},29-08-07 0:00,7335
12327,q3o34zw=,{A2211B68-50FA-48D1-A17D-92E075AAB877},08-01-08 0:00,77424
12328,H1RXJOs=,{F8FE1A9C-87DD-4F01-8350-34308C32892B},04-02-08 0:00,79520
12329,KnK46cs=,{0DFD785F-CFA6-4915-9C86-35399273C190},05-08-07 0:00,80578
12330,daz4inA=,{27477F36-D988-41C2-B08C-274D0CC5CABD},02-06-08 0:00,172217
12331,gfh7IPc=,{4EC7682C-C68F-4F64-9704-AA154A9BEB47},15-10-07 0:00,148783
12332,NxPo/FY=,{16E3588A-D2EE-4D43-AF72-5FAC1C5AD15B},21-12-07 0:00,189483
12333,+i+hzRY=,{589EED54-55FF-4C6D-8CB6-1748775445BC},12-08-06 0:00,86102
12334,vd+6uGg=,{482A5408-9963-4E7F-AC38-AC7D0616B031},11-01-06 0:00,55091
12335,Uh/zIps=,{89D1D060-2448-4628-8508-D923BEE0223B},08-08-05 0:00,25313
12336,O3FDLWE=,{B7F59B44-2551-4F5C-A9A4-C52F8B16D38C},03-05-08 0:00,108269
12337,XtOZSTw=,{A46EA8C6-C22A-4089-A9CF-601503A458E2},04-08-07 0:00,115108
12338,nWtHL6Y=,{59357D16-32DA-4E58-9B44-85032C9CBAC1},24-05-08 0:00,48551
12339,eyqU8rs=,{0FE03059-57BA-40BE-9A06-D6C2CC3519F0},12-10-06 0:00,60501
12340,YWJW7eY=,{6831A2A9-53E2-4F21-99E7-4700A3E3FE09},24-04-08 0:00,163699
12341,YS9crZc=,{13ADDE99-CF1B-4A68-A4F9-3ECECE4E30C6},12-01-08 0:00,136455
12342,3XnB36w=,{24C3E14B-D020-4AC1-800F-8CFEA210D5BB},17-03-08 0:00,19999
12343,CUpYwMU=,{9467110A-265F-402D-8023-2253E25D4C60},04-01-08 0:00,130468
12344,4O+6bEI=,{FBB4CF46-8595-4E58-BAC4-1521BAAC4391},08-04-08 0:00,67647
12345,a9o0nBo=,{91B03A1B-D845-4252-8F88-51FCEE3B979A},10-09-06 0:00,178255
12346,b6MHzG8=,{67C909D9-B0CD-4F88-AB6A-37F3C0C2D3AD},20-02-07 0:00,174685
12347,bMjwhPo=,{1D042100-6C18-4918-B048-DDD13857979C},12-09-07 0:00,62957
12348,apXvOiU=,{3C490167-AB35-437B-8A3E-2F12847ACE55},08-09-07 0:00,4848
12349,cQnCoaU=,{9F21CE0C-E82D-4444-B6F2-817740CFB651},12-07-08 0:00,147776
12350,X10gtTQ=,{E2ED1BB0-1720-426C-B933-28F43C9B40B2},24-12-07 0:00,10895
12351,S37+Dtc=,{54DDC23E-B0FC-43DE-BB39-58B2204E83BE},18-03-08 0:00,72283
12352,Bk/ZpSw=,{DD8D1258-C712-4FAE-8581-78041351E143},01-03-07 0:00,40951
12353,PTXstCI=,{934EF73E-FF14-4FEA-8A28-1F8DD5FDB02C},13-08-07 0:00,129676
12354,++Qjfvo=,{484F2204-B0A5-4AEC-8CFA-8361CB0E9ACF},13-02-07 0:00,48682
12355,zsgINU8=,{C36C9FEE-90D3-440B-9C64-8A881ED2783A},08-04-07 0:00,23178
12356,liOVaAw=,{1B28A51D-FF6B-4CD3-AF53-20A6AC14CF4D},29-11-07 0:00,155612
12357,nyi41Es=,{78C83AC8-67E6-40E0-AE37-5265157BF4EF},14-06-08 0:00,107379
12358,oo8dDuM=,{F0BE564E-FC61-44A7-8CBF-27129729A8B7},21-02-08 0:00,93763
12359,Qh8UOf0=,{96A5F13C-0DCD-4891-BAF9-222721E59B58},14-10-05 0:00,45787
12360,WSdJC2A=,{1593BC4C-34A4-4733-9B9A-CE4CA42F70DD},02-02-07 0:00,26730
12361,xYcSl1k=,{6FE110FA-08B3-4B87-9314-5B40A54D8025},03-01-08 0:00,168296
12362,t1NRAYk=,{76EBA63B-0E51-4A0C-B58F-F9D587B1A17E},27-07-08 0:00,62301
